ID,CLASS
ISIC_0027617,6
ISIC_0070290,6
ISIC_0065293,6
ISIC_0059737,6
ISIC_0068341,6
ISIC_0033652,6
ISIC_0030388,6
ISIC_0053929,6
ISIC_0057513,6
ISIC_0029016,6
ISIC_0013929,6
ISIC_0056579,6
ISIC_0032345,6
ISIC_0034137,6
ISIC_0057296,6
ISIC_0057872,6
ISIC_0030468,6
ISIC_0063371,6
ISIC_0057542,6
ISIC_0025940,6
ISIC_0058353,6
ISIC_0054552,6
ISIC_0032108,6
ISIC_0033655,6
ISIC_0056518,6
ISIC_0070213,6
ISIC_0059765,6
ISIC_0066588,6
ISIC_0058232,6
ISIC_0000536,6
ISIC_0025106,6
ISIC_0029013,6
ISIC_0029091,6
ISIC_0026525,6
ISIC_0029343,6
ISIC_0033862,6
ISIC_0015016,6
ISIC_0030665,6
ISIC_0026417,6
ISIC_0067517,6
ISIC_0058523,6
ISIC_0072047,6
ISIC_0026118,6
ISIC_0065191,6
ISIC_0028342,6
ISIC_0030051,6
ISIC_0071149,6
ISIC_0025422,6
ISIC_0065955,6
ISIC_0071743,6
ISIC_0061649,6
ISIC_0027744,6
ISIC_0033978,6
ISIC_0061361,6
ISIC_0054565,6
ISIC_0032048,6
ISIC_0028960,6
ISIC_0063300,6
ISIC_0060180,6
ISIC_0058173,6
ISIC_0031799,6
ISIC_0059972,6
ISIC_0014264,6
ISIC_0054716,6
ISIC_0031533,6
ISIC_0030075,6
ISIC_0026803,6
ISIC_0026588,6
ISIC_0057892,6
ISIC_0031929,6
ISIC_0000213,6
ISIC_0060406,6
ISIC_0057365,6
ISIC_0071353,6
ISIC_0025598,6
ISIC_0033167,6
ISIC_0030093,6
ISIC_0055273,6
ISIC_0066618,6
ISIC_0032234,6
ISIC_0009599,6
ISIC_0012382,6
ISIC_0061641,6
ISIC_0057661,6
ISIC_0055986,6
ISIC_0073247,6
ISIC_0054779,6
ISIC_0067371,6
ISIC_0071266,6
ISIC_0068171,6
ISIC_0067233,6
ISIC_0025097,6
ISIC_0032564,6
ISIC_0012987,6
ISIC_0066454,6
ISIC_0033689,6
ISIC_0024771,6
ISIC_0061173,6
ISIC_0026499,6
ISIC_0071535,6
ISIC_0060990,6
ISIC_0071516,6
ISIC_0063932,6
ISIC_0013385,6
ISIC_0033266,6
ISIC_0028439,6
ISIC_0059706,6
ISIC_0031190,6
ISIC_0026006,6
ISIC_0059994,6
ISIC_0034014,6
ISIC_0055447,6
ISIC_0061966,6
ISIC_0059039,6
ISIC_0030409,6
ISIC_0059693,6
ISIC_0033294,6
ISIC_0060320,6
ISIC_0066407,6
ISIC_0029915,6
ISIC_0024838,6
ISIC_0073138,6
ISIC_0010105,6
ISIC_0055677,6
ISIC_0066518,6
ISIC_0054623,6
ISIC_0062834,6
ISIC_0062844,6
ISIC_0000052,6
ISIC_0025586,6
ISIC_0064116,6
ISIC_0025473,6
ISIC_0057102,6
ISIC_0024942,6
ISIC_0012459,6
ISIC_0071139,6
ISIC_0057108,6
ISIC_0053894,6
ISIC_0064899,6
ISIC_0062408,6
ISIC_0029928,6
ISIC_0026706,6
ISIC_0003051,6
ISIC_0067100,6
ISIC_0057730,6
ISIC_0024769,6
ISIC_0057069,6
ISIC_0027895,6
ISIC_0069481,6
ISIC_0009965,6
ISIC_0056677,6
ISIC_0063382,6
ISIC_0028832,6
ISIC_0012330,6
ISIC_0071906,6
ISIC_0057797,6
ISIC_0033438,6
ISIC_0071513,6
ISIC_0064422,6
ISIC_0030603,6
ISIC_0030347,6
ISIC_0033101,6
ISIC_0065070,6
ISIC_0069959,6
ISIC_0068858,6
ISIC_0056291,6
ISIC_0026224,6
ISIC_0000195,6
ISIC_0029011,6
ISIC_0025998,6
ISIC_0000177,6
ISIC_0029887,6
ISIC_0056038,6
ISIC_0033303,6
ISIC_0066039,6
ISIC_0054393,6
ISIC_0059208,6
ISIC_0015990,6
ISIC_0059870,6
ISIC_0032823,6
ISIC_0060590,6
ISIC_0010067,6
ISIC_0057100,6
ISIC_0025663,6
ISIC_0029144,6
ISIC_0008507,6
ISIC_0062646,6
ISIC_0030519,6
ISIC_0025392,6
ISIC_0029282,6
ISIC_0071550,6
ISIC_0025591,6
ISIC_0066915,6
ISIC_0063869,6
ISIC_0054384,6
ISIC_0028174,6
ISIC_0032320,6
ISIC_0056310,6
ISIC_0028144,6
ISIC_0025402,6
ISIC_0071200,6
ISIC_0059024,6
ISIC_0031791,6
ISIC_0000297,6
ISIC_0032676,6
ISIC_0063399,6
ISIC_0028989,6
ISIC_0030140,6
ISIC_0054237,6
ISIC_0065416,6
ISIC_0014248,6
ISIC_0069052,6
ISIC_0032417,6
ISIC_0067088,6
ISIC_0029417,6
ISIC_0069655,6
ISIC_0053636,6
ISIC_0060659,6
ISIC_0069047,6
ISIC_0067633,6
ISIC_0031132,6
ISIC_0032958,6
ISIC_0013114,6
ISIC_0029100,6
ISIC_0024744,6
ISIC_0063124,6
ISIC_0069207,6
ISIC_0067432,6
ISIC_0064024,6
ISIC_0068385,6
ISIC_0000408,6
ISIC_0055069,6
ISIC_0027383,6
ISIC_0026831,6
ISIC_0014775,6
ISIC_0029235,6
ISIC_0067891,6
ISIC_0070737,6
ISIC_0063091,6
ISIC_0061098,6
ISIC_0065229,6
ISIC_0072892,6
ISIC_0030825,6
ISIC_0024797,6
ISIC_0031548,6
ISIC_0032981,6
ISIC_0027698,6
ISIC_0068136,6
ISIC_0066790,6
ISIC_0072284,6
ISIC_0068001,6
ISIC_0059816,6
ISIC_0068644,6
ISIC_0072604,6
ISIC_0072755,6
ISIC_0054353,6
ISIC_0071427,6
ISIC_0055995,6
ISIC_0012324,6
ISIC_0068056,6
ISIC_0066455,6
ISIC_0071233,6
ISIC_0000492,6
ISIC_0055282,6
ISIC_0067993,6
ISIC_0012284,6
ISIC_0014794,6
ISIC_0061947,6
ISIC_0025036,6
ISIC_0028150,6
ISIC_0030666,6
ISIC_0028492,6
ISIC_0013224,6
ISIC_0029183,6
ISIC_0062014,6
ISIC_0063807,6
ISIC_0053734,6
ISIC_0009944,6
ISIC_0033286,6
ISIC_0071887,6
ISIC_0000214,6
ISIC_0024606,6
ISIC_0069763,6
ISIC_0063861,6
ISIC_0057009,6
ISIC_0025952,6
ISIC_0059018,6
ISIC_0028374,6
ISIC_0057810,6
ISIC_0056988,6
ISIC_0066835,6
ISIC_0013917,6
ISIC_0071611,6
ISIC_0010481,6
ISIC_0031978,6
ISIC_0063809,6
ISIC_0028684,6
ISIC_0031227,6
ISIC_0024880,6
ISIC_0069915,6
ISIC_0065516,6
ISIC_0059581,6
ISIC_0068540,6
ISIC_0059844,6
ISIC_0072523,6
ISIC_0064676,6
ISIC_0033280,6
ISIC_0070558,6
ISIC_0028647,6
ISIC_0027006,6
ISIC_0071973,6
ISIC_0073070,6
ISIC_0066089,6
ISIC_0054215,6
ISIC_0027783,6
ISIC_0005247,6
ISIC_0033016,6
ISIC_0012903,6
ISIC_0063167,6
ISIC_0070677,6
ISIC_0014558,6
ISIC_0064565,6
ISIC_0030419,6
ISIC_0057207,6
ISIC_0066401,6
ISIC_0071166,6
ISIC_0026939,6
ISIC_0026213,6
ISIC_0030690,6
ISIC_0066604,6
ISIC_0057288,6
ISIC_0062742,6
ISIC_0014079,6
ISIC_0056778,6
ISIC_0071073,6
ISIC_0000546,6
ISIC_0064954,6
ISIC_0070961,6
ISIC_0060502,6
ISIC_0055567,6
ISIC_0033402,6
ISIC_0030626,6
ISIC_0062538,6
ISIC_0065355,6
ISIC_0068023,6
ISIC_0013443,6
ISIC_0068874,6
ISIC_0060592,6
ISIC_0025529,6
ISIC_0001254,6
ISIC_0027776,6
ISIC_0027613,6
ISIC_0031400,6
ISIC_0032138,6
ISIC_0067955,6
ISIC_0010170,6
ISIC_0009909,6
ISIC_0059470,6
ISIC_0030839,6
ISIC_0061924,6
ISIC_0069226,6
ISIC_0030749,6
ISIC_0029951,6
ISIC_0057737,6
ISIC_0028408,6
ISIC_0025834,6
ISIC_0069988,6
ISIC_0071110,6
ISIC_0062439,6
ISIC_0033042,6
ISIC_0031693,6
ISIC_0032273,6
ISIC_0024309,6
ISIC_0064445,6
ISIC_0060198,6
ISIC_0025338,6
ISIC_0000011,6
ISIC_0071899,6
ISIC_0053697,6
ISIC_0030753,6
ISIC_0062596,6
ISIC_0031647,6
ISIC_0071388,6
ISIC_0031876,6
ISIC_0059014,6
ISIC_0063107,6
ISIC_0055404,6
ISIC_0065450,6
ISIC_0068407,6
ISIC_0062421,6
ISIC_0000449,6
ISIC_0056222,6
ISIC_0058792,6
ISIC_0000341,6
ISIC_0014925,6
ISIC_0016019,6
ISIC_0028947,6
ISIC_0032376,6
ISIC_0027283,6
ISIC_0029693,6
ISIC_0030563,6
ISIC_0068528,6
ISIC_0059984,6
ISIC_0000496,6
ISIC_0053620,6
ISIC_0030385,6
ISIC_0025408,6
ISIC_0072729,6
ISIC_0033734,6
ISIC_0056582,6
ISIC_0068280,6
ISIC_0002829,6
ISIC_0032282,6
ISIC_0029960,6
ISIC_0062583,6
ISIC_0032994,6
ISIC_0032786,6
ISIC_0013248,6
ISIC_0033833,6
ISIC_0064249,6
ISIC_0033940,6
ISIC_0073198,6
ISIC_0058607,6
ISIC_0069545,6
ISIC_0072742,6
ISIC_0024814,6
ISIC_0068829,6
ISIC_0025134,6
ISIC_0064041,6
ISIC_0056282,6
ISIC_0060595,6
ISIC_0031864,6
ISIC_0072408,6
ISIC_0024565,6
ISIC_0029397,6
ISIC_0067864,6
ISIC_0064748,6
ISIC_0063799,6
ISIC_0073240,6
ISIC_0034017,6
ISIC_0030943,6
ISIC_0053985,6
ISIC_0025489,6
ISIC_0062123,6
ISIC_0070027,6
ISIC_0058434,6
ISIC_0032639,6
ISIC_0054515,6
ISIC_0031773,6
ISIC_0024829,6
ISIC_0014522,6
ISIC_0032264,6
ISIC_0008913,6
ISIC_0024597,6
ISIC_0027558,6
ISIC_0025566,6
ISIC_0014284,6
ISIC_0061735,6
ISIC_0027644,6
ISIC_0033125,6
ISIC_0057932,6
ISIC_0024379,6
ISIC_0027849,6
ISIC_0064631,6
ISIC_0031985,6
ISIC_0071835,6
ISIC_0033788,6
ISIC_0031191,6
ISIC_0068597,6
ISIC_0024787,6
ISIC_0053883,6
ISIC_0055081,6
ISIC_0030966,6
ISIC_0069144,6
ISIC_0061698,6
ISIC_0069303,6
ISIC_0030733,6
ISIC_0016007,6
ISIC_0030819,6
ISIC_0027664,6
ISIC_0013035,6
ISIC_0014110,6
ISIC_0061577,6
ISIC_0024346,6
ISIC_0067030,6
ISIC_0067705,6
ISIC_0072820,6
ISIC_0027707,6
ISIC_0030202,6
ISIC_0013189,6
ISIC_0032671,6
ISIC_0031491,6
ISIC_0025386,6
ISIC_0063373,6
ISIC_0073069,6
ISIC_0072652,6
ISIC_0066595,6
ISIC_0024458,6
ISIC_0072495,6
ISIC_0026139,6
ISIC_0070735,6
ISIC_0014166,6
ISIC_0070501,6
ISIC_0024840,6
ISIC_0073049,6
ISIC_0031755,6
ISIC_0066613,6
ISIC_0033023,6
ISIC_0070079,6
ISIC_0032525,6
ISIC_0013673,6
ISIC_0030239,6
ISIC_0072105,6
ISIC_0024679,6
ISIC_0028129,6
ISIC_0059017,6
ISIC_0058893,6
ISIC_0014790,6
ISIC_0068724,6
ISIC_0030767,6
ISIC_0072434,6
ISIC_0027205,6
ISIC_0027813,6
ISIC_0068637,6
ISIC_0053507,6
ISIC_0058070,6
ISIC_0067483,6
ISIC_0067763,6
ISIC_0070165,6
ISIC_0033980,6
ISIC_0026235,6
ISIC_0025711,6
ISIC_0029368,6
ISIC_0067970,6
ISIC_0033473,6
ISIC_0011092,6
ISIC_0056525,6
ISIC_0001374,6
ISIC_0029516,6
ISIC_0072659,6
ISIC_0014697,6
ISIC_0033233,6
ISIC_0011387,6
ISIC_0026094,6
ISIC_0068905,6
ISIC_0056441,6
ISIC_0025972,6
ISIC_0067217,6
ISIC_0053533,6
ISIC_0062027,6
ISIC_0056603,6
ISIC_0056534,6
ISIC_0055983,6
ISIC_0032913,6
ISIC_0026853,6
ISIC_0055825,6
ISIC_0030245,6
ISIC_0066696,6
ISIC_0029284,6
ISIC_0069603,6
ISIC_0068048,6
ISIC_0029959,6
ISIC_0056530,6
ISIC_0058883,6
ISIC_0069278,6
ISIC_0027508,6
ISIC_0064808,6
ISIC_0030580,6
ISIC_0027131,6
ISIC_0066004,6
ISIC_0054346,6
ISIC_0066331,6
ISIC_0063521,6
ISIC_0033854,6
ISIC_0070626,6
ISIC_0066584,6
ISIC_0069971,6
ISIC_0069334,6
ISIC_0012828,6
ISIC_0061110,6
ISIC_0027954,6
ISIC_0061397,6
ISIC_0063663,6
ISIC_0067756,6
ISIC_0068851,6
ISIC_0024858,6
ISIC_0027189,6
ISIC_0030158,6
ISIC_0031308,6
ISIC_0065901,6
ISIC_0056659,6
ISIC_0010011,6
ISIC_0013480,6
ISIC_0060931,6
ISIC_0011361,6
ISIC_0071693,6
ISIC_0026580,6
ISIC_0071830,6
ISIC_0028568,6
ISIC_0058458,6
ISIC_0032817,6
ISIC_0026703,6
ISIC_0068494,6
ISIC_0025941,6
ISIC_0065448,6
ISIC_0026522,6
ISIC_0062096,6
ISIC_0064011,6
ISIC_0071991,6
ISIC_0024737,6
ISIC_0067063,6
ISIC_0029032,6
ISIC_0056694,6
ISIC_0057980,6
ISIC_0027977,6
ISIC_0024906,6
ISIC_0065633,6
ISIC_0031052,6
ISIC_0031559,6
ISIC_0060210,6
ISIC_0069032,6
ISIC_0033841,6
ISIC_0067657,6
ISIC_0057150,6
ISIC_0013808,6
ISIC_0069068,6
ISIC_0072603,6
ISIC_0028452,6
ISIC_0033142,6
ISIC_0029159,6
ISIC_0066495,6
ISIC_0033869,6
ISIC_0068326,6
ISIC_0031715,6
ISIC_0030008,6
ISIC_0027475,6
ISIC_0034035,6
ISIC_0059553,6
ISIC_0073157,6
ISIC_0025171,6
ISIC_0054917,6
ISIC_0013486,6
ISIC_0025556,6
ISIC_0054535,6
ISIC_0055583,6
ISIC_0058033,6
ISIC_0031434,6
ISIC_0028878,6
ISIC_0065773,6
ISIC_0029469,6
ISIC_0027899,6
ISIC_0029043,6
ISIC_0057539,6
ISIC_0072553,6
ISIC_0033320,6
ISIC_0025666,6
ISIC_0060131,6
ISIC_0033680,6
ISIC_0059187,6
ISIC_0033352,6
ISIC_0061049,6
ISIC_0026735,6
ISIC_0062409,6
ISIC_0027242,6
ISIC_0026608,6
ISIC_0058410,6
ISIC_0055330,6
ISIC_0033617,6
ISIC_0032109,6
ISIC_0028881,6
ISIC_0069382,6
ISIC_0068015,6
ISIC_0056523,6
ISIC_0013828,6
ISIC_0060136,6
ISIC_0012313,6
ISIC_0070941,6
ISIC_0066012,6
ISIC_0070816,6
ISIC_0033422,6
ISIC_0060594,6
ISIC_0015270,6
ISIC_0015372,6
ISIC_0010586,6
ISIC_0067845,6
ISIC_0026840,6
ISIC_0067860,6
ISIC_0070942,6
ISIC_0031675,6
ISIC_0015149,6
ISIC_0026226,6
ISIC_0068556,6
ISIC_0029451,6
ISIC_0065626,6
ISIC_0012151,6
ISIC_0064423,6
ISIC_0015108,6
ISIC_0063101,6
ISIC_0030226,6
ISIC_0033152,6
ISIC_0058230,6
ISIC_0032791,6
ISIC_0065009,6
ISIC_0033499,6
ISIC_0065473,6
ISIC_0029491,6
ISIC_0068046,6
ISIC_0031825,6
ISIC_0062993,6
ISIC_0064324,6
ISIC_0066593,6
ISIC_0061702,6
ISIC_0059257,6
ISIC_0055098,6
ISIC_0033948,6
ISIC_0057834,6
ISIC_0032732,6
ISIC_0003728,6
ISIC_0060940,6
ISIC_0026652,6
ISIC_0031765,6
ISIC_0034051,6
ISIC_0024412,6
ISIC_0053534,6
ISIC_0058664,6
ISIC_0068221,6
ISIC_0028715,6
ISIC_0066921,6
ISIC_0014133,6
ISIC_0069875,6
ISIC_0025096,6
ISIC_0015011,6
ISIC_0072599,6
ISIC_0027148,6
ISIC_0027288,6
ISIC_0032530,6
ISIC_0030165,6
ISIC_0027786,6
ISIC_0034315,6
ISIC_0072572,6
ISIC_0071590,6
ISIC_0029478,6
ISIC_0033647,6
ISIC_0060880,6
ISIC_0063075,6
ISIC_0025409,6
ISIC_0071454,6
ISIC_0054877,6
ISIC_0013996,6
ISIC_0029563,6
ISIC_0025074,6
ISIC_0055050,6
ISIC_0031405,6
ISIC_0055809,6
ISIC_0031638,6
ISIC_0007235,6
ISIC_0031253,6
ISIC_0063151,6
ISIC_0034273,6
ISIC_0024554,6
ISIC_0058527,6
ISIC_0066247,6
ISIC_0031618,6
ISIC_0064638,6
ISIC_0027995,6
ISIC_0031179,6
ISIC_0029306,6
ISIC_0027516,6
ISIC_0031615,6
ISIC_0010862,6
ISIC_0069558,6
ISIC_0056497,6
ISIC_0024409,6
ISIC_0058465,6
ISIC_0072730,6
ISIC_0033349,6
ISIC_0071423,6
ISIC_0064160,6
ISIC_0028886,6
ISIC_0064694,6
ISIC_0000073,6
ISIC_0070379,6
ISIC_0026828,6
ISIC_0057199,6
ISIC_0054658,6
ISIC_0006776,6
ISIC_0028906,6
ISIC_0000523,6
ISIC_0072518,6
ISIC_0000321,6
ISIC_0061749,6
ISIC_0025611,6
ISIC_0067149,6
ISIC_0070900,6
ISIC_0028300,6
ISIC_0063569,6
ISIC_0056486,6
ISIC_0070923,6
ISIC_0069100,6
ISIC_0073149,6
ISIC_0061759,6
ISIC_0012414,6
ISIC_0066378,6
ISIC_0000551,6
ISIC_0053918,6
ISIC_0068338,6
ISIC_0026567,6
ISIC_0062839,6
ISIC_0069401,6
ISIC_0024605,6
ISIC_0033802,6
ISIC_0027490,6
ISIC_0064494,6
ISIC_0015133,6
ISIC_0030105,6
ISIC_0001142,6
ISIC_0033108,6
ISIC_0053692,6
ISIC_0072732,6
ISIC_0062726,6
ISIC_0034005,6
ISIC_0059416,6
ISIC_0028800,6
ISIC_0057593,6
ISIC_0014570,6
ISIC_0025258,6
ISIC_0030252,6
ISIC_0034021,6
ISIC_0065918,6
ISIC_0013198,6
ISIC_0057336,6
ISIC_0028833,6
ISIC_0063123,6
ISIC_0055947,6
ISIC_0013335,6
ISIC_0033054,6
ISIC_0026574,6
ISIC_0066295,6
ISIC_0029778,6
ISIC_0068032,6
ISIC_0024706,6
ISIC_0065537,6
ISIC_0033102,6
ISIC_0028611,6
ISIC_0061582,6
ISIC_0029931,6
ISIC_0072239,6
ISIC_0060671,6
ISIC_0025815,6
ISIC_0028115,6
ISIC_0026774,6
ISIC_0073249,6
ISIC_0070834,6
ISIC_0071322,6
ISIC_0068901,6
ISIC_0059522,6
ISIC_0012897,6
ISIC_0053863,6
ISIC_0033246,6
ISIC_0033582,6
ISIC_0025737,6
ISIC_0033000,6
ISIC_0028488,6
ISIC_0013795,6
ISIC_0030552,6
ISIC_0024749,6
ISIC_0068561,6
ISIC_0025359,6
ISIC_0010092,6
ISIC_0063477,6
ISIC_0063967,6
ISIC_0024757,6
ISIC_0073173,6
ISIC_0029236,6
ISIC_0063116,6
ISIC_0033204,6
ISIC_0069040,6
ISIC_0071654,6
ISIC_0058804,6
ISIC_0062615,6
ISIC_0026488,6
ISIC_0010257,6
ISIC_0012678,6
ISIC_0070532,6
ISIC_0026451,6
ISIC_0029254,6
ISIC_0064084,6
ISIC_0054546,6
ISIC_0033991,6
ISIC_0072251,6
ISIC_0009904,6
ISIC_0060850,6
ISIC_0033785,6
ISIC_0012722,6
ISIC_0070808,6
ISIC_0029982,6
ISIC_0032090,6
ISIC_0063828,6
ISIC_0067409,6
ISIC_0060490,6
ISIC_0061891,6
ISIC_0066359,6
ISIC_0069213,6
ISIC_0054305,6
ISIC_0068186,6
ISIC_0065056,6
ISIC_0028402,6
ISIC_0027413,6
ISIC_0030699,6
ISIC_0026929,6
ISIC_0054684,6
ISIC_0059333,6
ISIC_0014822,6
ISIC_0030018,6
ISIC_0072557,6
ISIC_0025025,6
ISIC_0030639,6
ISIC_0031733,6
ISIC_0030137,6
ISIC_0067077,6
ISIC_0015109,6
ISIC_0058559,6
ISIC_0056759,6
ISIC_0030365,6
ISIC_0014489,6
ISIC_0026698,6
ISIC_0013958,6
ISIC_0030516,6
ISIC_0012696,6
ISIC_0028307,6
ISIC_0061011,6
ISIC_0063322,6
ISIC_0061493,6
ISIC_0029082,6
ISIC_0032236,6
ISIC_0058020,6
ISIC_0058179,6
ISIC_0000041,6
ISIC_0059933,6
ISIC_0062908,6
ISIC_0031010,6
ISIC_0056996,6
ISIC_0025305,6
ISIC_0066025,6
ISIC_0032176,6
ISIC_0033214,6
ISIC_0028121,6
ISIC_0060522,6
ISIC_0030545,6
ISIC_0056330,6
ISIC_0029984,6
ISIC_0012127,6
ISIC_0008998,6
ISIC_0067008,6
ISIC_0024767,6
ISIC_0013817,6
ISIC_0064546,6
ISIC_0026239,6
ISIC_0024567,6
ISIC_0025307,6
ISIC_0058524,6
ISIC_0000044,6
ISIC_0024802,6
ISIC_0065103,6
ISIC_0015985,6
ISIC_0030489,6
ISIC_0032230,6
ISIC_0058425,6
ISIC_0062992,6
ISIC_0033377,6
ISIC_0025610,6
ISIC_0060972,6
ISIC_0014714,6
ISIC_0013830,6
ISIC_0028246,6
ISIC_0014028,6
ISIC_0031660,6
ISIC_0066574,6
ISIC_0062201,6
ISIC_0026415,6
ISIC_0026914,6
ISIC_0069446,6
ISIC_0031033,6
ISIC_0064337,6
ISIC_0028670,6
ISIC_0031880,6
ISIC_0026242,6
ISIC_0060833,6
ISIC_0028505,6
ISIC_0030609,6
ISIC_0030752,6
ISIC_0031532,6
ISIC_0066272,6
ISIC_0067757,6
ISIC_0033400,6
ISIC_0029820,6
ISIC_0060807,6
ISIC_0032351,6
ISIC_0062581,6
ISIC_0071054,6
ISIC_0063197,6
ISIC_0063747,6
ISIC_0032323,6
ISIC_0058712,6
ISIC_0026407,6
ISIC_0026898,6
ISIC_0026924,6
ISIC_0000426,6
ISIC_0056014,6
ISIC_0055608,6
ISIC_0058539,6
ISIC_0029420,6
ISIC_0058556,6
ISIC_0009906,6
ISIC_0015279,6
ISIC_0028602,6
ISIC_0010452,6
ISIC_0055667,6
ISIC_0056111,6
ISIC_0054639,6
ISIC_0015537,6
ISIC_0026528,6
ISIC_0014910,6
ISIC_0055612,6
ISIC_0030373,6
ISIC_0064540,6
ISIC_0064760,6
ISIC_0072662,6
ISIC_0028895,6
ISIC_0029549,6
ISIC_0000022,6
ISIC_0068084,6
ISIC_0066967,6
ISIC_0013967,6
ISIC_0029521,6
ISIC_0000230,6
ISIC_0055111,6
ISIC_0064806,6
ISIC_0031449,6
ISIC_0053760,6
ISIC_0028416,6
ISIC_0056586,6
ISIC_0053987,6
ISIC_0024556,6
ISIC_0033897,6
ISIC_0068511,6
ISIC_0058472,6
ISIC_0061220,6
ISIC_0061784,6
ISIC_0011129,6
ISIC_0060418,6
ISIC_0034160,6
ISIC_0032149,6
ISIC_0029298,6
ISIC_0057994,6
ISIC_0058814,6
ISIC_0026343,6
ISIC_0056264,6
ISIC_0025714,6
ISIC_0062389,6
ISIC_0025926,6
ISIC_0031204,6
ISIC_0058044,6
ISIC_0013765,6
ISIC_0057790,6
ISIC_0066733,6
ISIC_0031113,6
ISIC_0060559,6
ISIC_0025346,6
ISIC_0028060,6
ISIC_0058797,6
ISIC_0069581,6
ISIC_0069865,6
ISIC_0058743,6
ISIC_0028652,6
ISIC_0072528,6
ISIC_0000503,6
ISIC_0068245,6
ISIC_0059738,6
ISIC_0064679,6
ISIC_0024962,6
ISIC_0071277,6
ISIC_0066458,6
ISIC_0063018,6
ISIC_0063611,6
ISIC_0060761,6
ISIC_0028682,6
ISIC_0024952,6
ISIC_0029751,6
ISIC_0033151,6
ISIC_0028037,6
ISIC_0032493,6
ISIC_0072213,6
ISIC_0072211,6
ISIC_0030992,6
ISIC_0060050,6
ISIC_0025954,6
ISIC_0014963,6
ISIC_0014726,6
ISIC_0033378,6
ISIC_0054281,6
ISIC_0014617,6
ISIC_0014876,6
ISIC_0068516,6
ISIC_0031754,6
ISIC_0028362,6
ISIC_0064349,6
ISIC_0000191,6
ISIC_0027250,6
ISIC_0011127,6
ISIC_0029667,6
ISIC_0065326,6
ISIC_0065046,6
ISIC_0061520,6
ISIC_0064094,6
ISIC_0013687,6
ISIC_0026857,6
ISIC_0062337,6
ISIC_0064411,6
ISIC_0069544,6
ISIC_0027164,6
ISIC_0067277,6
ISIC_0069831,6
ISIC_0065282,6
ISIC_0028435,6
ISIC_0030494,6
ISIC_0029918,6
ISIC_0066520,6
ISIC_0013682,6
ISIC_0014574,6
ISIC_0030534,6
ISIC_0068266,6
ISIC_0013876,6
ISIC_0057312,6
ISIC_0068236,6
ISIC_0033845,6
ISIC_0067032,6
ISIC_0025577,6
ISIC_0061164,6
ISIC_0028658,6
ISIC_0028572,6
ISIC_0014823,6
ISIC_0027340,6
ISIC_0013865,6
ISIC_0012134,6
ISIC_0030698,6
ISIC_0065601,6
ISIC_0067497,6
ISIC_0054456,6
ISIC_0061182,6
ISIC_0025140,6
ISIC_0068232,6
ISIC_0072214,6
ISIC_0068843,6
ISIC_0028313,6
ISIC_0060854,6
ISIC_0068143,6
ISIC_0062295,6
ISIC_0066142,6
ISIC_0027399,6
ISIC_0065125,6
ISIC_0072301,6
ISIC_0069247,6
ISIC_0027362,6
ISIC_0030976,6
ISIC_0000493,6
ISIC_0070207,6
ISIC_0067061,6
ISIC_0060403,6
ISIC_0013164,6
ISIC_0070017,6
ISIC_0009918,6
ISIC_0062388,6
ISIC_0024496,6
ISIC_0000018,6
ISIC_0062515,6
ISIC_0053928,6
ISIC_0065280,6
ISIC_0028244,6
ISIC_0072830,6
ISIC_0027120,6
ISIC_0031371,6
ISIC_0024657,6
ISIC_0062084,6
ISIC_0029768,6
ISIC_0014473,6
ISIC_0063804,6
ISIC_0027628,6
ISIC_0013268,6
ISIC_0055732,6
ISIC_0028827,6
ISIC_0013523,6
ISIC_0065295,6
ISIC_0056827,6
ISIC_0060298,6
ISIC_0024534,6
ISIC_0011158,6
ISIC_0061692,6
ISIC_0071354,6
ISIC_0072361,6
ISIC_0065668,6
ISIC_0060677,6
ISIC_0030673,6
ISIC_0011164,6
ISIC_0010360,6
ISIC_0033995,6
ISIC_0055261,6
ISIC_0064016,6
ISIC_0058884,6
ISIC_0058351,6
ISIC_0013736,6
ISIC_0000387,6
ISIC_0031860,6
ISIC_0071147,6
ISIC_0034072,6
ISIC_0025700,6
ISIC_0066742,6
ISIC_0055803,6
ISIC_0026847,6
ISIC_0030291,6
ISIC_0029965,6
ISIC_0054006,6
ISIC_0072607,6
ISIC_0014066,6
ISIC_0032239,6
ISIC_0071585,6
ISIC_0068778,6
ISIC_0026595,6
ISIC_0032361,6
ISIC_0028147,6
ISIC_0026817,6
ISIC_0029158,6
ISIC_0026328,6
ISIC_0029240,6
ISIC_0032605,6
ISIC_0024600,6
ISIC_0025812,6
ISIC_0014919,6
ISIC_0025716,6
ISIC_0066739,6
ISIC_0032341,6
ISIC_0058128,6
ISIC_0053621,6
ISIC_0069011,6
ISIC_0031953,6
ISIC_0028055,6
ISIC_0057567,6
ISIC_0066420,6
ISIC_0027771,6
ISIC_0030842,6
ISIC_0064926,6
ISIC_0029292,6
ISIC_0026441,6
ISIC_0066130,6
ISIC_0061293,6
ISIC_0025833,6
ISIC_0026414,6
ISIC_0062705,6
ISIC_0070533,6
ISIC_0070302,6
ISIC_0066151,6
ISIC_0032781,6
ISIC_0032124,6
ISIC_0071102,6
ISIC_0070623,6
ISIC_0010252,6
ISIC_0026078,6
ISIC_0064270,6
ISIC_0054641,6
ISIC_0065972,6
ISIC_0012182,6
ISIC_0054993,6
